Nome de anuncio;Link;Preco;Data de Extração;Preco/m2;Rua/Local/Zona;ID;Freguesia;Municipio;Distrito;area util (m2);area bruta (m2);Tipologia;Ano;No Casas de Banho;Certificado Energetico;Condicao;Negociavel;Varanda;Ar Condicionado;Aspiracao Central;Vista de Campo/Serra;Lareira;Recuperacao de Calor;Suite;Despensa;Garagem (box);Arrecadacao;Vista de Mar;Vista de Rio;Cozinha Equipada;Aquecimento Central;Mobilado;Estacionamento;Condominio Fechado;Gas Canalizado;Piscina;Box;Elevador;Kitchenette;Marquise;Parqueamento;Piso Radiante;Terraco;Vista de Lago;Caldeira
b'T1+1 ao lado do Hospital Privado de Gaia';https://www.imovirtual.com/pt/anuncio/t1-1-ao-lado-do-hospital-privado-de-gaia-ID13RtB.html#2366de08ed;128000;09/05/2021;1684;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;76;99;T2;1998;1;C;Usado;;;;;;;;;;s;;;;s;s;;;;;;s;s;;;;;;;s
b'Apartamento T2 junto \xc3\xa0 VL8 - Vila Nova de Gaia';https://www.imovirtual.com/pt/anuncio/apartamento-t2-junto-a-vl8-vila-nova-de-gaia-ID13gZn.html#bdaa40c6b4;160000;09/05/2021;1758,2;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;91;;T2;1998;2;D;Usado;s;;;;;;;;;;;;;;;;;;;;;s;;;;;;;
b'T2 Renovado em Santa Marinha (Gaia) zona das Devesas';https://www.imovirtual.com/pt/anuncio/t2-renovado-em-santa-marinha-gaia-zona-das-devesas-ID12Ohu.html#0fb0c97949;125000;09/05/2021;1389;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;90;105;T2;1982;1;C;Usado;;s;;;;;;;;;;;;s;;;;;;;;s;;s;;;;;
b'APARTAMENTO T4 lind\xc3\xadssimo- proximo tribunal- c\xc3\xa2mara de Gaia-';https://www.imovirtual.com/pt/anuncio/apartamento-t4-lindissimo-proximo-tribunal-camara-de-gaia-ID10JPD.html#d3bf0af629;399000;09/05/2021;2375;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;168;248;T4;2007;3;C;Usado;;s;;;;s;;s;;;;;;;s;;s;;;;;s;;;;;;;s
b'Apartamento T1+1 Venda em Santa Marinha e S\xc3\xa3o Pedro da Afurada-Vila No';https://www.imovirtual.com/pt/anuncio/apartamento-t1-1-venda-em-santa-marinha-e-sao-pedro-da-afurada-vila-no-ID12cT5.html#beddfcd64b;205000;09/05/2021;2628;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;78;90;T2;2020;3;A;Novo;;;;;;;;;;;;;;s;;;;;;;;s;;;;;;;s
b'Apartamento T1+1 Venda em Santa Marinha e S\xc3\xa3o Pedro da Afurada-Vila No';https://www.imovirtual.com/pt/anuncio/apartamento-t1-1-venda-em-santa-marinha-e-sao-pedro-da-afurada-vila-no-ID12czE.html#beddfcd64b;199000;09/05/2021;2551;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;78;90;T2;2020;3;A;Novo;;;;;;;;;;;;;;s;;;;;;;;s;;;;;;;s
b'Apartamento T0+1 Venda em Santa Marinha e S\xc3\xa3o Pedro da Afurada-Vila No';https://www.imovirtual.com/pt/anuncio/apartamento-t0-1-venda-em-santa-marinha-e-sao-pedro-da-afurada-vila-no-ID12czD.html#beddfcd64b;145000;09/05/2021;2417;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;60;70;T1;2020;3;;Novo;;;;;;;;;;;;;;s;;;;;;;;s;;;;;;;s
b'Apartamento T1 Venda em Santa Marinha e S\xc3\xa3o Pedro da Afurada-Vila Nova';https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-santa-marinha-e-sao-pedro-da-afurada-vila-nova-ID12czC.html#beddfcd64b;230000;09/05/2021;3026;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;76;150;T1;2020;3;A;Novo;;;;;;;;;;;;;;s;;;;;;;;s;;;;;;;s
b'Apartamento T0+1 Venda em Santa Marinha e S\xc3\xa3o Pedro da Afurada-Vila No';https://www.imovirtual.com/pt/anuncio/apartamento-t0-1-venda-em-santa-marinha-e-sao-pedro-da-afurada-vila-no-ID12czA.html#beddfcd64b;150000;09/05/2021;2500;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;60;65;T1;2020;1;A;Novo;;;;;;;;;;;;;;s;;;;;;;;s;;;;;;;s
b'T2 de Luxo - Condom\xc3\xadnio LAKE TOWERS- Vila Nova de Gaia';https://www.imovirtual.com/pt/anuncio/t2-de-luxo-condominio-lake-towers-vila-nova-de-gaia-ID15kbh.html#a53085eb85;280000;09/05/2021;2424;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;115;157;T2;2008;2;A;Usado;;s;;;;;;s;;;;s;;s;s;;s;s;s;;;s;;;s;;;;
b'MV - T4 novo- empreendimento de luxo- junto ao Hotel Yeatman';https://www.imovirtual.com/pt/anuncio/mv-t4-novo-empreendimento-de-luxo-junto-ao-hotel-yeatman-ID15fMM.html#c151506ba5;866842;09/05/2021;5040;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;172;194;T4;2019;4;A;Novo;;;s;s;;;;s;;;s;;;s;;;;s;s;;;s;;;;;s;;
b'MV - T2 novo- empreendimento de luxo- junto ao Hotel Yeatman';https://www.imovirtual.com/pt/anuncio/mv-t2-novo-empreendimento-de-luxo-junto-ao-hotel-yeatman-ID15fM1.html#c151506ba5;362775;09/05/2021;3155;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;115;138;T2;2019;3;A;Novo;;s;s;s;;;;s;;;s;;;;;;;s;s;;;s;;;s;;;;
b'Apartamento T2 com Terra\xc3\xa7o ao Cais de Gaia';https://www.imovirtual.com/pt/anuncio/apartamento-t2-com-terraco-ao-cais-de-gaia-ID15cW7.html#0825083be9;237000;09/05/2021;3308;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;71;113;T2;2022;1;B;Em construcao;;;s;;;;;;;;;;;s;;;s;;;;;s;;;s;;s;;
b'Apartamento T2 pr\xc3\xb3ximo ao Cais de Gaia';https://www.imovirtual.com/pt/anuncio/apartamento-t2-proximo-ao-cais-de-gaia-ID15cUU.html#0825083be9;185000;09/05/2021;2531;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;73;73;T2;2022;2;B;Em construcao;;;s;;;;;s;;;s;;;s;;;s;;;;;s;;;s;;;;
b'T2 Novo junto ao Hospital Trofa Sa\xc3\xbade/Gaiashopping';https://www.imovirtual.com/pt/anuncio/t2-novo-junto-ao-hospital-trofa-saude-gaiashopping-ID15cNy.html#0825083be9;195000;09/05/2021;1822;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;107;;T2;2018;2;;Novo;;;s;;;;;s;;;;;;s;;;;;;;;s;;;s;;;;
b'Apartamento T0 Renovado com vistas para o Rio Douro e Cais de Gaia';https://www.imovirtual.com/pt/anuncio/apartamento-t0-renovado-com-vistas-para-o-rio-douro-e-cais-de-gaia-ID15biu.html#e0ed07972c;96000;09/05/2021;2207;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;43;43;T0;2020;1;D;Renovado;;;;;;;;;;;;;s;s;;;;;s;;;s;;;;;;;
b'Apartamento T0 Renovado com vistas para o Rio Douro e Cais de Gaia.';https://www.imovirtual.com/pt/anuncio/apartamento-t0-renovado-com-vistas-para-o-rio-douro-e-cais-de-gaia-ID15a5H.html#a7784317e7;96000;09/05/2021;2182;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;44;;T0;2020;1;D;Renovado;;;;;;;;;;;;;;s;;;;;s;;;s;;;;;;;
b'T2 espetacular em condom\xc3\xadnio fechado com 2 casas de banho em pr\xc3\xa9dio...';https://www.imovirtual.com/pt/anuncio/t2-espetacular-em-condominio-fechado-com-2-casas-de-banho-em-predio-ID15CDD.html#07d62f5712;299000;09/05/2021;3602;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;83;107;T2;2017;2;C;Novo;;;s;;;;;;;s;;;;s;;;;;;;s;;;;;;;;
b'Apartamento T4 de Luxo com terra\xc3\xa7o e Vistas de Rio';https://www.imovirtual.com/pt/anuncio/apartamento-t4-de-luxo-com-terraco-e-vistas-de-rio-ID15Cr6.html#8555813c74;866842;09/05/2021;4032;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;215;433;T4;2018;4;A;Novo;;s;s;s;;;;s;s;;;;s;s;;;;s;;;s;s;;;;;s;;
b'Apartamento T3 de Luxo- com Vistas de Rio perto do centro de gaia';https://www.imovirtual.com/pt/anuncio/apartamento-t3-de-luxo-com-vistas-de-rio-perto-do-centro-de-gaia-ID15CqN.html#8555813c74;511565;09/05/2021;3628;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;141;202;T3;2018;4;A;;;s;s;;;;;s;;;s;;s;s;;;;s;;s;;s;;;s;;;;
b'T3 NOVO \xc3\xbaltimo piso 2 garagens arrumos vistas Candal Gaia';https://www.imovirtual.com/pt/anuncio/t3-novo-ultimo-piso-2-garagens-arrumos-vistas-candal-gaia-ID15BLR.html#ea29dc2feb;275000;09/05/2021;2434;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;113;156;T3;2021;3;A;Em construcao;;s;s;;;;;s;;;s;;s;s;;;s;s;;;;s;;;s;;;;
b'T3 novo \xc3\xbaltimo piso 2 garagens arrumos vistas Candal Gaia';https://www.imovirtual.com/pt/anuncio/t3-novo-ultimo-piso-2-garagens-arrumos-vistas-candal-gaia-ID15BLH.html#ea29dc2feb;265000;09/05/2021;2598;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;102;148;T3;2021;3;A;Em construcao;;s;s;;;;;s;;;s;;s;s;;;s;s;;;;s;;;s;;;;
b'T3 Novo c/ Varandas - Santa Marinha (VNGaia)';https://www.imovirtual.com/pt/anuncio/t3-novo-c-varandas-santa-marinha-vngaia-ID15AVL.html#4e21f7e3ff;245000;09/05/2021;2227;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;110;119;T3;2021;3;;Em construcao;;s;s;;;;;s;;;s;;s;s;;;s;s;;;;s;;;s;;;;
b'T2 Novo c/ Terra\xc3\xa7o - Santa Marinha (VNGaia)';https://www.imovirtual.com/pt/anuncio/t2-novo-c-terraco-santa-marinha-vngaia-ID15AVz.html#4e21f7e3ff;192500;09/05/2021;1816;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;106;127;T2;2021;2;;Em construcao;;s;s;;;;;s;;;s;;s;s;;;s;;;;;s;;;s;;s;;
b'T1 Novo c/ Terra\xc3\xa7o - Santa Marinha (VNGaia)';https://www.imovirtual.com/pt/anuncio/t1-novo-c-terraco-santa-marinha-vngaia-ID15AVe.html#df44e30bd2;130000;09/05/2021;2281;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;57;69;T1;2021;1;;Em construcao;;s;s;;;;;s;;;s;;s;s;;;s;s;;;;s;;;s;;s;;
b'T1 Novo c/ Varanda em Santa Marinha (VL8)';https://www.imovirtual.com/pt/anuncio/t1-novo-c-varanda-em-santa-marinha-vl8-ID15z5d.html#4be85bfd58;143000;09/05/2021;2509;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;57;79;T1;2021;1;;Em construcao;;s;s;;;;;;;;s;;;s;;;s;s;;;;s;;;s;;;;
b'T3 Novo c/ Varandas em Santa Marinha (VL8)';https://www.imovirtual.com/pt/anuncio/t3-novo-c-varandas-em-santa-marinha-vl8-ID15z4z.html#4be85bfd58;250000;09/05/2021;2273;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;110;119;T3;2021;3;;Em construcao;;s;s;;;;;s;;;s;;;s;;;s;s;;;;s;;;s;;;;
b'Apartamento T4 com terra\xc3\xa7o e garagem 02 carros';https://www.imovirtual.com/pt/anuncio/apartamento-t4-com-terraco-e-garagem-02-carros-ID15yhS.html#fd72855db8;390000;09/05/2021;3250;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;120;200;T4;2008;3;B;Usado;s;s;s;;;;;s;s;;;;;;s;;;;;;;;;;;;s;;
b'Apartamento T1+1 pr\xc3\xb3ximo ao Cais de Gaia';https://www.imovirtual.com/pt/anuncio/apartamento-t1-1-proximo-ao-cais-de-gaia-ID15wpE.html#479272ad9c;170000;09/05/2021;2076;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;81;81;T1;2021;1;A;Em construcao;;;s;;;;s;;;;;;;s;;;s;;;;;s;;;s;;;;
b'T4 - Varanda e Garagem Box - \xc3\xa0 VL8 Arr\xc3\xa1bida';https://www.imovirtual.com/pt/anuncio/t4-varanda-e-garagem-box-a-vl8-arrabida-ID15w2W.html#7db6a5cd43;345000;09/05/2021;1885;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;183;265;T4;2010;3;A;Usado;s;s;;s;;s;;s;;s;s;;;s;;;s;s;s;;s;s;;s;;;;;
"b""Apartamento T3Novo- no edif\xc3\xadcio Cais D'Afurada""";https://www.imovirtual.com/pt/anuncio/apartamento-t3novo-no-edificio-cais-dafurada-ID15sqN.html#906d6c5d89;545000;09/05/2021;4160;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;131;193;T3;2020;3;A;Novo;;s;s;;;;;s;;;;;s;s;s;;s;;s;;s;s;;;;;s;;
b'T2 Novo c/ Lugar de Garagem em Santa Marinha (junto ao Gaiashopping)';https://www.imovirtual.com/pt/anuncio/t2-novo-c-lugar-de-garagem-em-santa-marinha-junto-ao-gaiashopping-ID15pNp.html#0db21b4458;195000;09/05/2021;1822;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;107;122;T2;2020;2;A;Novo;s;;s;;;;;s;;;;;;s;;;s;;;;;s;;;s;;;;
b'T0 NOVO pr\xc3\xb3ximo El Corte Ingl\xc3\xa9s (Centro de Gaia)';https://www.imovirtual.com/pt/anuncio/t0-novo-proximo-el-corte-ingles-centro-de-gaia-ID15Kcl.html#58f5b79faa;98000;09/05/2021;2800;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;35;;T0;2021;1;A;Em construcao;;;s;;;;;;;;;;;s;;;;;;;;s;;;s;;;;
b'Apartamento T1';https://www.imovirtual.com/pt/anuncio/apartamento-t1-ID15K8l.html#1ffd220917;207000;09/05/2021;3569;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;58;108;T1;2022;1;A;Em construcao;;s;s;;;;;;;;;;;;;;;;;;;s;;;;;;;
b'Apartamento T1';https://www.imovirtual.com/pt/anuncio/apartamento-t1-ID15K8g.html#1ffd220917;189000;09/05/2021;3259;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;58;58;T1;2022;1;A;Em construcao;;;s;;;;;;;s;;;;;;;;;;;;s;;;;;;;
b'Apartamento T1';https://www.imovirtual.com/pt/anuncio/apartamento-t1-ID15K8e.html#1ffd220917;173000;09/05/2021;3204;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;54;54;T1;2022;1;A;Em construcao;;;s;;;;;;;s;;;;;;;;;;;;s;;;;;;;
b'Apartamento T1';https://www.imovirtual.com/pt/anuncio/apartamento-t1-ID15K7l.html#1ffd220917;148000;09/05/2021;2691;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;55;55;T1;2022;1;A;Em construcao;;;s;;;;;;;;;;;;;;;;;;;s;;;;;;;
b'T2 NOVO c/ Lugar de Garagem pr\xc3\xb3ximo Gaiashopping/A44';https://www.imovirtual.com/pt/anuncio/t2-novo-c-lugar-de-garagem-proximo-gaiashopping-a44-ID15JAL.html#092e3a7501;195000;09/05/2021;1822;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;107;;T2;2018;2;A;Novo;;;s;;;;;s;;;;;;s;;;s;;;;;s;;;s;;;;
b'Apartamento T2 no Cais do Cavaco';https://www.imovirtual.com/pt/anuncio/apartamento-t2-no-cais-do-cavaco-ID15rDg.html#924ff5fe4f;435000;09/05/2021;3472;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;125;169;T2;2010;3;D;Usado;;s;;;;;;;;;;;;;s;;s;s;s;;;s;;;;s;;;s
b'T1+1 NOVO junto \xc3\xa0 VL8 Santa Marinha c/ Terra\xc3\xa7o';https://www.imovirtual.com/pt/anuncio/t1-1-novo-junto-a-vl8-santa-marinha-c-terraco-ID15JcC.html#924ff5fe4f;155000;09/05/2021;2246;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;69;80;T2;2021;1;A;Em construcao;;;s;;;;;s;;;s;;;s;;;;s;;;;s;;;;s;s;;
b'T2 NOVO junto \xc3\xa0 VL8 Santa Marinha c/ Terra\xc3\xa7o';https://www.imovirtual.com/pt/anuncio/t2-novo-junto-a-vl8-santa-marinha-c-terraco-ID15JcB.html#924ff5fe4f;192500;09/05/2021;1869;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;103;123;T2;2021;2;A;Em construcao;;;s;;;;;s;;;s;;;s;;;;;s;;;s;;;s;s;s;;
b'T3 NOVO junto \xc3\xa0 VL8 Santa Marinha c/ Terra\xc3\xa7o';https://www.imovirtual.com/pt/anuncio/t3-novo-junto-a-vl8-santa-marinha-c-terraco-ID15JcA.html#924ff5fe4f;250000;09/05/2021;2212;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;113;138;T3;2021;3;A;Em construcao;;s;s;;;;;s;;;s;;;s;s;;;s;;;;s;;;s;s;s;;
b'T1+1 NOVO junto \xc3\xa0 VL8 Santa Marinha c/ Varanda';https://www.imovirtual.com/pt/anuncio/t1-1-novo-junto-a-vl8-santa-marinha-c-varanda-ID15Jcy.html#924ff5fe4f;160000;09/05/2021;2105;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;76;86;T2;2021;1;A;Em construcao;;s;s;;;;s;;;;s;;;s;;;;s;s;;;s;;;s;s;;;
b'T1 NOVO junto \xc3\xa0 VL8 Santa Marinha c/ Varanda';https://www.imovirtual.com/pt/anuncio/t1-novo-junto-a-vl8-santa-marinha-c-varanda-ID15Jcs.html#924ff5fe4f;145000;09/05/2021;2544;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;54;57;T1;2021;1;A;Em construcao;;;s;;;;;s;;;;;;s;;;;;s;;;s;;;s;s;;;
b'T2 NOVO junto \xc3\xa0 VL8 Santa Marinha c/ Varanda';https://www.imovirtual.com/pt/anuncio/t2-novo-junto-a-vl8-santa-marinha-c-varanda-ID15Jck.html#924ff5fe4f;225000;09/05/2021;2163;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;104;120;T2;2021;2;A;Em construcao;;s;s;;;;;s;;;s;;;s;s;;;s;s;;;s;;;s;s;;;
b'T3 NOVO junto \xc3\xa0 VL8 em Santa Marinha no \xc3\x9aLTIMO PISO';https://www.imovirtual.com/pt/anuncio/t3-novo-junto-a-vl8-em-santa-marinha-no-ultimo-piso-ID15Jc5.html#924ff5fe4f;275000;09/05/2021;2434;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;113;130;T3;2021;3;A;Em construcao;;s;s;;;;;s;;;s;;;s;;;;s;s;;;s;;;s;s;;;
b'T1 NOVO junto \xc3\xa0 VL8 Santa Marinha c/ Varanda';https://www.imovirtual.com/pt/anuncio/t1-novo-junto-a-vl8-santa-marinha-c-varanda-ID15Jcs.html#358f092c06;145000;09/05/2021;2544;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;54;57;T1;2021;1;A;Em construcao;;;s;;;;;s;;;;;;s;;;;;s;;;s;;;s;s;;;
b'T2 NOVO junto \xc3\xa0 VL8 Santa Marinha c/ Varanda';https://www.imovirtual.com/pt/anuncio/t2-novo-junto-a-vl8-santa-marinha-c-varanda-ID15Jck.html#358f092c06;225000;09/05/2021;2163;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;104;120;T2;2021;2;A;Em construcao;;s;s;;;;;s;;;s;;;s;s;;;s;s;;;s;;;s;s;;;
b'T3 NOVO junto \xc3\xa0 VL8 em Santa Marinha no \xc3\x9aLTIMO PISO';https://www.imovirtual.com/pt/anuncio/t3-novo-junto-a-vl8-em-santa-marinha-no-ultimo-piso-ID15Jc5.html#358f092c06;275000;09/05/2021;2434;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;113;130;T3;2021;3;A;Em construcao;;s;s;;;;;s;;;s;;;s;;;;s;s;;;s;;;s;s;;;
b'T2 \xc3\xbaltimo piso - Sul/Poente - garagem 2 carros - Arr\xc3\xa1bida - VL8/Candal';https://www.imovirtual.com/pt/anuncio/t2-ultimo-piso-sul-poente-garagem-2-carros-arrabida-vl8-candal-ID15J4E.html#358f092c06;245000;09/05/2021;2269;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;108;124;T2;2021;3;A;Em construcao;;s;s;;;;;s;;;s;;;s;;;;s;s;;;s;;;s;;;;
b'T2 NOVO - Terra\xc3\xa7o (54m2) ao Arr\xc3\xa1bida Shopping / VL8 - Santa Marinha';https://www.imovirtual.com/pt/anuncio/t2-novo-terraco-54m2-ao-arrabida-shopping-vl8-santa-marinha-ID15H4b.html#46c7e3da04;235000;09/05/2021;2238;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;105;159;T2;2021;2;A;Em construcao;;s;s;;;;;s;s;;s;;;s;;;;s;s;;;s;;;s;;s;;
b'T3 NOVO - Terra\xc3\xa7o (80m2) ao Arr\xc3\xa1bida Shopping / VL8 - Santa Marinha';https://www.imovirtual.com/pt/anuncio/t3-novo-terraco-80m2-ao-arrabida-shopping-vl8-santa-marinha-ID15H3Q.html#46c7e3da04;275000;09/05/2021;2273;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;121;201;T3;2021;3;A;Em construcao;;s;s;;;;;s;s;;s;;;s;;;;s;s;;;s;;;s;;s;;
b'T1+1 NOVO SUL - ao Arr\xc3\xa1bida Shopping - Candal / VL8 - Santa Marinha';https://www.imovirtual.com/pt/anuncio/t1-1-novo-sul-ao-arrabida-shopping-candal-vl8-santa-marinha-ID15H1e.html#46c7e3da04;160000;09/05/2021;2078;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;77;87;T1;2021;2;A;Em construcao;;s;s;;;;;;;;s;;;s;;;;s;s;;;s;;;s;;;;
b'T1 NOVO - SUL - ao Arr\xc3\xa1bida Shopping - Candal / VL8 - Santa Marinha';https://www.imovirtual.com/pt/anuncio/t1-novo-sul-ao-arrabida-shopping-candal-vl8-santa-marinha-ID15GWn.html#348370580f;145000;09/05/2021;2500;;PortoVila Nova de GaiaSanta Marinha e Sao Pedro da Afurada;Santa Marinha e Sao Pedro da Afurada;VILA NOVA DE GAIA;PORTO;58;66;T1;2021;1;A;Em construcao;;s;s;;;;;s;;;s;;;s;;;;s;s;;;s;;;s;;;;
